timestamp latitude longitude altitude sunAzimuth sunElevation moonAzimuth moonElevation horizon azimuth
122564 -32.526 -153.947 18069 189.198 -75.930 115.336 -21.496 -4.308 79.4
122616 -32.531 -153.939 18074 188.327 -75.954 115.188 -21.332 -4.308 79.6
122687 -32.535 -153.933 18066 187.153 -75.984 114.989 -21.111 -4.307 79.3
122738 -32.541 -153.925 18030 186.292 -76.000 114.845 -20.949 -4.303 79.4
122810 -32.547 -153.916 17985 185.083 -76.020 114.644 -20.722 -4.298 79.4
122881 -32.551 -153.91 17973 183.900 -76.036 114.447 -20.501 -4.296 79.5
122932 -32.557 -153.901 17968 183.030 -76.042 114.304 -20.337 -4.296 79.6
122983 -32.563 -153.892 17943 182.159 -76.044 114.161 -20.173 -4.293 79.4
123055 -32.568 -153.885 17929 180.953 -76.047 113.963 -19.947 -4.291 79.4
123100 -32.574 -153.876 17934 180.180 -76.042 113.837 -19.800 -4.292 79.6
123171 -32.581 -153.866 17920 178.979 -76.034 113.642 -19.574 -4.290 79.5
123221 -32.586 -153.86 17878 178.139 -76.024 113.505 -19.415 -4.285 79.5
123297 -32.593 -153.851 17823 176.864 -76.006 113.298 -19.173 -4.278 79.4
123343 -32.599 -153.842 17768 176.081 -75.989 113.171 -19.023 -4.272 79.4
123418 -32.606 -153.834 17738 174.833 -75.961 112.968 -18.784 -4.268 79.4
123490 -32.611 -153.828 17728 173.645 -75.931 112.774 -18.557 -4.267 79.4
123561 -32.621 -153.816 17702 172.459 -75.889 112.582 -18.326 -4.264 78
123612 -32.626 -153.809 17666 171.615 -75.859 112.444 -18.161 -4.259 78.5
123684 -32.634 -153.801 17640 170.439 -75.811 112.252 -17.931 -4.256 79.9
123735 -32.641 -153.792 17611 169.599 -75.772 112.114 -17.764 -4.253 80.6
123806 -32.647 -153.787 17580 168.462 -75.718 111.927 -17.538 -4.249 80.3
123857 -32.654 -153.778 17552 167.633 -75.673 111.790 -17.371 -4.246 80
123949 -32.66 -153.77 17441 166.174 -75.592 111.547 -17.078 -4.232 77.6
124049 -32.67 -153.756 17360 164.590 -75.491 111.282 -16.754 -4.223 59.7
124121 -32.673 -153.747 17305 163.463 -75.417 111.091 -16.522 -4.216 84.2
124172 -32.677 -153.737 17275 162.660 -75.359 110.955 -16.354 -4.212 81.1
124223 -32.678 -153.73 17254 161.870 -75.302 110.820 -16.190 -4.210 81.1
124294 -32.682 -153.719 17226 160.779 -75.215 110.632 -15.959 -4.206 79.7
124345 -32.685 -153.708 17183 159.992 -75.150 110.496 -15.790 -4.201 79.7
124397 -32.687 -153.701 17159 159.210 -75.082 110.359 -15.621 -4.198 78.5
124468 -32.691 -153.689 17153 158.146 -74.985 110.172 -15.389 -4.197 80.7
124519 -32.695 -153.677 17129 157.380 -74.909 110.036 -15.218 -4.194 80.6
124661 -32.706 -153.652 17040 155.313 -74.692 109.665 -14.750 -4.184 81.8
124733 -32.71 -153.645 16983 154.303 -74.578 109.481 -14.517 -4.177 81.8
124855 -32.722 -153.624 16865 152.601 -74.369 109.165 -14.113 -4.162 79.6
124905 -32.73 -153.612 16825 151.911 -74.275 109.034 -13.943 -4.157 79.3
124976 -32.739 -153.6 16779 150.955 -74.144 108.852 -13.707 -4.151 79.2
125027 -32.748 -153.589 16740 150.275 -74.044 108.721 -13.535 -4.147 79.2
125098 -32.754 -153.581 16669 149.351 -73.910 108.541 -13.302 -4.138 77.9
125220 -32.771 -153.56 16531 147.789 -73.664 108.230 -12.895 -4.121 80.1
125270 -32.777 -153.554 16473 147.167 -73.562 108.105 -12.730 -4.114 80.1
125341 -32.785 -153.545 16403 146.293 -73.415 107.926 -12.495 -4.105 15.5
125464 -32.797 -153.528 16323 144.806 -73.154 107.617 -12.088 -4.095 24.7
125515 -32.804 -153.516 16296 144.192 -73.039 107.487 -11.914 -4.091 24.7
125586 -32.81 -153.504 16267 143.356 -72.881 107.308 -11.677 -4.088 36
125638 -32.814 -153.495 16259 142.751 -72.764 107.176 -11.503 -4.087 37.3
125709 -32.819 -153.482 16252 141.934 -72.602 106.997 -11.265 -4.086 44.4
125760 -32.825 -153.468 16211 141.348 -72.479 106.866 -11.089 -4.081 44
125832 -32.829 -153.459 16155 140.553 -72.312 106.688 -10.851 -4.074 65.6
125883 -32.834 -153.443 16137 139.977 -72.186 106.556 -10.674 -4.071 90
125949 -32.839 -153.431 16150 139.262 -72.026 106.391 -10.452 -4.073 80.5
126004 -32.845 -153.415 16126 138.664 -71.886 106.250 -10.262 -4.070 79.5
126070 -32.851 -153.398 16074 137.960 -71.719 106.083 -10.035 -4.063 82.2
126197 -32.862 -153.367 15965 136.641 -71.392 105.763 -9.600 -4.050 122.1
126243 -32.868 -153.355 15953 136.176 -71.270 105.647 -9.441 -4.048 102.8
126313 -32.877 -153.337 15942 135.479 -71.082 105.471 -9.199 -4.047 82.3
126369 -32.886 -153.319 15908 134.925 -70.927 105.329 -9.002 -4.042 80.6
126435 -32.896 -153.302 15858 134.292 -70.746 105.164 -8.774 -4.036 77.8
126485 -32.902 -153.291 15796 133.819 -70.610 105.040 -8.602 -4.028 76.6
126556 -32.912 -153.275 15701 133.161 -70.413 104.864 -8.358 -4.016 79.9
126606 -32.922 -153.259 15573 132.700 -70.268 104.738 -8.182 -4.000 78.4
126676 -32.928 -153.249 15448 132.075 -70.077 104.568 -7.946 -3.984 77.6
126747 -32.938 -153.235 15326 131.451 -69.877 104.394 -7.703 -3.968 79
126797 -32.944 -153.226 15211 131.018 -69.736 104.272 -7.533 -3.953 83.1
126867 -32.953 -153.211 15125 130.417 -69.535 104.100 -7.293 -3.942 85.1
126918 -32.962 -153.195 15050 129.981 -69.383 103.973 -7.112 -3.932 107
126988 -32.971 -153.18 14953 129.397 -69.179 103.801 -6.872 -3.919 98.7
127044 -32.978 -153.171 14839 128.943 -69.017 103.666 -6.681 -3.905 36.2
127090 -32.989 -153.157 14722 128.572 -68.876 103.552 -6.518 -3.889 283.2
127161 -32.997 -153.149 14613 128.016 -68.671 103.383 -6.280 -3.875 273.4
127212 -33.008 -153.135 14508 127.618 -68.515 103.257 -6.101 -3.861 281.9
127283 -33.015 -153.126 14410 127.073 -68.307 103.088 -5.861 -3.848 268.7
127333 -33.023 -153.112 14312 126.688 -68.154 102.964 -5.686 -3.835 271.2
127405 -33.033 -153.097 14242 126.147 -67.935 102.790 -5.437 -3.825 269
127455 -33.04 -153.086 14173 125.776 -67.782 102.668 -5.264 -3.816 270.4
127505 -33.051 -153.071 14071 125.410 -67.624 102.545 -5.087 -3.802 269.9
127576 -33.061 -153.057 13934 124.899 -67.406 102.374 -4.842 -3.784 265.4
127647 -33.068 -153.048 13801 124.399 -67.192 102.206 -4.602 -3.766 268.5
127697 -33.077 -153.034 13702 124.047 -67.033 102.083 -4.426 -3.752 268.3
127819 -33.093 -153.01 13562 123.209 -66.653 101.790 -4.006 -3.733 275.3
127889 -33.105 -152.992 13462 122.737 -66.429 101.620 -3.760 -3.719 268.1
127960 -33.11 -152.983 13331 122.267 -66.211 101.452 -3.520 -3.701 353.6
128010 -33.118 -152.969 13194 121.937 -66.049 101.330 -3.343 -3.682 353.6
128080 -33.126 -152.952 13072 121.479 -65.825 101.161 -3.099 -3.665 349.3
128131 -33.131 -152.941 12937 121.150 -65.663 101.038 -2.922 -3.646 234.3
128202 -33.14 -152.921 12789 120.696 -65.431 100.865 -2.672 -3.625 277.8
128252 -33.15 -152.9 12670 120.376 -65.261 100.740 -2.489 -3.608 296
128328 -33.157 -152.887 12571 119.909 -65.019 100.559 -2.228 -3.594 358.5
128379 -33.168 -152.868 12514 119.597 -64.845 100.433 -2.044 -3.586 8.6
128450 -33.178 -152.847 12443 119.166 -64.609 100.260 -1.792 -3.576 7.6
128553 -33.195 -152.81 12208 118.548 -64.260 100.005 -1.421 -3.542 287.7
128624 -33.207 -152.786 12109 118.133 -64.019 99.831 -1.166 -3.528 257.2
128695 -33.215 -152.77 12023 117.726 -63.785 99.661 0.918 -3.515 231.3
128746 -33.227 -152.746 11982 117.433 -63.604 99.532 0.729 -3.509 256.4
128797 -33.24 -152.722 11959 117.144 -63.422 99.403 0.539 -3.506 256.4
128888 -33.254 -152.697 11899 116.643 -63.114 99.183 0.217 -3.497 276.3
128939 -33.264 -152.679 11804 116.365 -62.938 99.058 0.033 -3.483 269.9
129009 -33.279 -152.653 11700 115.989 -62.693 98.885 0.221 -3.468 271.3
129060 -33.295 -152.627 11626 115.718 -62.506 98.755 0.413 -3.457 269.5
129132 -33.305 -152.609 11571 115.341 -62.262 98.582 0.666 -3.449 267.4
129183 -33.322 -152.584 11531 115.079 -62.076 98.453 0.857 -3.443 265.7
129234 -33.34 -152.559 11487 114.822 -61.888 98.323 1.048 -3.436 265.7
129306 -33.351 -152.544 11455 114.463 -61.645 98.152 1.299 -3.431 272
129351 -33.37 -152.52 11472 114.244 -61.476 98.037 1.470 -3.434 272
129427 -33.389 -152.495 11442 113.874 -61.208 97.850 1.744 -3.429 263
129473 -33.402 -152.479 11402 113.655 -61.044 97.737 1.911 -3.423 263
129549 -33.421 -152.454 11309 113.293 -60.775 97.551 2.185 -3.409 268.1
129595 -33.441 -152.429 11181 113.080 -60.601 97.432 2.360 -3.390 268.1
129671 -33.462 -152.405 11091 112.730 -60.331 97.247 2.633 -3.376 268
129717 -33.483 -152.381 10935 112.524 -60.157 97.128 2.807 -3.353 260.5
129792 -33.498 -152.366 10805 112.187 -59.899 96.950 3.069 -3.333 273.3
129838 -33.52 -152.343 10664 111.988 -59.725 96.832 3.242 -3.311 269.7
129960 -33.554 -152.31 10364 111.458 -59.293 96.536 3.676 -3.264 271.5
130030 -33.574 -152.292 10200 111.161 -59.046 96.366 3.925 -3.238 267.6
130157 -33.604 -152.265 9848 110.626 -58.602 96.062 4.370 -3.182 269.4
130203 -33.622 -152.249 9645 110.439 -58.434 95.947 4.537 -3.149 267.8
130279 -33.639 -152.233 9437 110.125 -58.169 95.765 4.803 -3.115 270.3
130401 -33.666 -152.208 9021 109.628 -57.742 95.473 5.230 -3.046 299.8
130447 -33.681 -152.192 8815 109.444 -57.574 95.358 5.396 -3.011 269.5
130517 -33.696 -152.176 8612 109.162 -57.328 95.189 5.643 -2.976 261.1
130573 -33.706 -152.166 8404 108.939 -57.133 95.056 5.837 -2.940 266.8
130645 -33.72 -152.153 8198 108.656 -56.883 94.884 6.087 -2.903 267.8
130696 -33.734 -152.14 7992 108.460 -56.700 94.760 6.268 -2.867 270.3
130767 -33.743 -152.132 7792 108.184 -56.458 94.593 6.510 -2.831 265.1
130838 -33.757 -152.12 7599 107.913 -56.210 94.424 6.756 -2.796 334.4
130910 -33.776 -152.106 7404 107.647 -55.956 94.250 7.007 -2.759 10.3
130961 -33.786 -152.099 7219 107.457 -55.779 94.129 7.183 -2.725 7.1
131032 -33.801 -152.086 7027 107.194 -55.530 93.959 7.429 -2.688 156.8
131083 -33.818 -152.073 6840 107.012 -55.346 93.833 7.610 -2.652 156.8
131155 -33.829 -152.065 6652 106.749 -55.098 93.664 7.856 -2.616 156.8
131206 -33.846 -152.055 6503 106.572 -54.916 93.540 8.034 -2.586 278.4
131277 -33.863 -152.045 6248 106.323 -54.668 93.370 8.278 -2.535 278.4
131399 -33.888 -152.03 5823 105.895 -54.244 93.079 8.696 -2.447 272.3
131450 -33.9 -152.023 5599 105.720 -54.065 92.957 8.871 -2.400 272.3
131521 -33.908 -152.018 5382 105.470 -53.822 92.791 9.111 -2.353 284.3
131643 -33.93 -152.004 4993 105.052 -53.399 92.501 9.528 -2.266 300.6
131764 -33.944 -151.991 4608 104.634 -52.981 92.214 9.940 -2.177 277.6
131886 -33.954 -151.978 4172 104.214 -52.559 91.925 10.355 -2.072 268.6
131937 -33.959 -151.97 3947 104.039 -52.381 91.803 10.531 -2.015 332.6
132009 -33.965 -151.961 3726 103.794 -52.131 91.632 10.777 -1.958 115.2
132130 -33.978 -151.946 3253 103.390 -51.710 91.343 11.191 -1.830 291.4
132180 -33.988 -151.938 3010 103.229 -51.533 91.221 11.363 -1.760 167.5
132251 -33.996 -151.932 2781 102.999 -51.287 91.052 11.604 -1.692 234.8
132270 -34.008 -151.924 2541 102.944 -51.214 91.001 11.674 -1.617 234.8
132421 -34.034 -151.913 2060 102.473 -50.691 90.641 12.184 -1.456 342.2
132542 -34.052 -151.901 1494 102.095 -50.270 90.350 12.595 -1.240 322.4
132570 -34.058 -151.895 1237 102.007 -50.169 90.280 12.692 -1.128 322.4
132722 -34.072 -151.883 647 101.532 -49.643 89.917 13.206 -0.816 310.2
132781 -34.08 -151.878 329 101.352 -49.438 89.775 13.405 -0.582 213.9
132841 -34.088 -151.874 36 101.171 -49.230 89.631 13.607 -0.192 213.9
