timestamp TriggeredEvents TempFlag EMON1 EMON2 HV1 HV2 HV3 HV4 HV5 HV6 HV7 HV8 HVCur1 HVCur2 HVCur3 HVCur4 HVCur5 HVCur6 HVCur7 HVCur8 UCTemp#1 UCTemp#2 UCTemp#3 UCTemp#4 UCTemp#5 UCTemp#6 UCTemp#7 UCTemp#8 UCTemp#9 UCTemp#10 UCTemp#11 UCTemp#12 UCTemp#13 UCTemp#14 UCTemp#15 UCTemp#16 UCTemp#17 UCTemp#18 UCTemp#19 UCTemp#20 UCTemp#21 UCTemp#22 UCTemp#23 UCTemp#24 UCTemp#25 UCTemp#26 UCTemp#27 UCTemp#28 UCTemp#29 UCTemp#30 UCTemp#31 UCTemp#32 CPUTemp CoBoTemp RadiatorTemp LVPSVoltage LVPSCurrent PumpVoltage PumpCurrent SIABMPWR1 SIABMPWR2 SIABMPWR3 SIABMPWR4 SIABMPWR5 SIABMPWR6 SIABMPWR7 SIABMPWR8 SIABMPWR9 SIABMPWR10 SIABMPWR11 SIABMPWR12 SIABMPWR13 SIABMPWR14 SIABMPWR15 SIABMPWR16 SIABMPWR17 SIABMPWR18 SIABMPWR19 SIABMPWR20 SIABMPWR21 SIABMPWR22 SIABMPWR23 SIABMPWR24 SIABMPWR25 SIABMPWR26 SIABMPWR27 SIABMPWR28 SIABMPWR29 SIABMPWR30 SIABMPWR31 SIABMPWR32 HVSW1 HVSW2 HVSW3 HVSW4 HVSW5 HVSW6 HVSW7 HVSW8 HVSW9 HVSW10 HVSW11 HVSW12 HVSW13 HVSW14 HVSW15 HVSW16 HVSW17 HVSW18 HVSW19 HVSW20 HVSW21 HVSW22 HVSW23 HVSW24 HVSW25 HVSW26 HVSW27 HVSW28 HVSW29 HVSW30 HVSW31 HVSW32 SiPMTemp#1 SiPMTemp#2 SiPMTemp#3 SiPMTemp#4 SiPMTemp#5 SiPMTemp#6 SiPMTemp#7 SiPMTemp#8 SiPMTemp#9 SiPMTemp#10 SiPMTemp#11 SiPMTemp#12 SiPMTemp#13 SiPMTemp#14 SiPMTemp#15 SiPMTemp#16 SiPMTemp#17 SiPMTemp#18 SiPMTemp#19 SiPMTemp#20 SiPMTemp#21 SiPMTemp#22 SiPMTemp#23 SiPMTemp#24 SiPMTemp#25 SiPMTemp#26 SiPMTemp#27 SiPMTemp#28 SiPMTemp#29 SiPMTemp#30 SiPMTemp#31 SiPMTemp#32
788 0 1 4115 4120 41.959 42.083 42.125 42.271 41.946 42.067 42.112 42.27 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 9.4 12.4 10.7 8.4 12.8 13 11.6 10.2 10.8 12.4 10.8 13.5 10.2 12 13 11.3 8.4 9.9 11.8 12.8 12.5 9.8 13.4 11.2 11.6 9.5 13.5 10.8 11.6 13.2 13.5 11.6 11 16 -14 26.8 2050 26.9 130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
818 0 0 4115 4120 41.96 42.083 42.126 42.269 41.948 42.065 42.112 42.268 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 10.7 8.4 9.3 13 11.6 10.2 10.8 12.4 10.8 13.5 10.2 12 13 7.8 8.4 9.9 11.8 9.1 12.5 9.8 13.4 7.8 8.4 9.5 13.5 10.8 11.6 13.2 10.3 8.2 10 16 -14 26.8 2050 27 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
848 0 1 4116 4120 41.958 42.084 42.128 42.271 41.946 42.063 42.111 42.269 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 10.7 8.4 9.3 13 11.6 10.2 10.8 12.4 10.8 13.5 10.2 12 13 7.8 8.4 9.9 11.8 9.1 12.5 9.8 13.4 7.8 8.4 9.5 13.5 10.8 11.6 13.2 10.3 8.2 10 16 -15 26.5 2059 26.8 130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
878 0 0 4116 4120 41.958 42.081 42.125 42.273 41.947 42.066 42.112 42.27 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 7.2 8.4 9.3 9.6 11.6 10.2 7.4 9.1 10.8 10.2 10.2 12 9.6 7.8 8.4 9.9 11.8 9.1 471.1 9.8 10.2 7.8 8.4 9.5 13.5 10.8 11.6 10 10.3 8.2 10 15 -15 26.5 2070 26.5 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
908 0 1 4116 4121 41.958 42.083 42.128 42.271 41.947 42.069 42.11 42.271 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 7.2 8.4 9.3 9.6 11.6 10.2 7.4 9.1 10.8 10.2 10.2 12 9.6 7.8 8.4 9.9 11.8 9.1 471.1 9.8 10.2 7.8 8.4 9.5 13.5 10.8 11.6 10 10.3 8.2 10 15 -18 26.5 2070 26.5 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
938 0 0 4116 4121 41.958 42.081 42.126 42.271 41.946 42.066 42.112 42.273 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 7.2 8.4 9.3 9.6 11.6 6.7 7.4 9.1 10.8 10.2 10.2 12 9.6 7.8 8.4 9.9 11.8 9.1 9.2 9.8 10.2 7.8 8.4 9.5 10.1 10.8 11.6 10 10.3 8.2 10 14 -19 26.4 2070 26.5 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
968 0 1 4116 4121 41.957 42.084 42.127 42.272 41.947 42.065 42.114 42.271 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 7.2 8.4 9.3 9.6 11.6 6.7 7.4 9.1 10.8 10.2 10.2 12 9.6 7.8 8.4 9.9 11.8 9.1 9.2 9.8 10.2 7.8 8.4 9.5 10.1 10.8 11.6 10 10.3 8.2 10 14 -20 26.5 2070 26.6 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
998 0 0 4116 4121 41.958 42.082 42.128 42.271 41.946 42.066 42.111 42.273 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 7.2 4.9 9.3 9.6 8.1 6.7 7.4 9.1 7.4 10.2 10.2 8.7 9.6 7.8 5 6.5 8.4 9.1 9.2 9.8 10.2 7.8 8.4 6.2 10.1 10.8 8.2 10 7.1 8.2 9 14 -21 26.6 2050 26.6 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1028 0 1 4116 4121 41.957 42.083 42.129 42.27 41.947 42.068 42.11 42.27 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 6 9.1 7.2 4.9 9.3 9.6 8.1 6.7 7.4 9.1 7.4 10.2 10.2 8.7 9.6 7.8 5 6.5 8.4 9.1 9.2 9.8 10.2 7.8 8.4 6.2 10.1 10.8 8.2 10 7.1 8.2 9 14 -20 26.6 2040 27 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1058 0 0 4116 4121 41.959 42.085 42.129 42.273 41.946 42.065 42.111 42.271 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 7.2 4.9 9.3 9.6 8.1 6.7 4.1 5.7 7.4 10.2 6.8 8.7 9.6 4.4 5 6.5 8.4 5.4 9.2 6.2 7 4.5 5.2 6.2 10.1 7.4 8.2 10 7.1 4.9 8 13 -21 26.4 2070 26.5 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1088 0 1 4116 4121 41.959 42.083 42.129 42.273 41.945 42.067 42.111 42.268 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 7.2 4.9 9.3 9.6 8.1 6.7 4.1 5.7 7.4 10.2 6.8 8.7 9.6 4.4 5 6.5 8.4 5.4 9.2 6.2 7 4.5 5.2 6.2 10.1 7.4 8.2 10 7.1 4.9 8 13 -24 26.5 2070 26.5 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1118 0 0 4116 4121 41.957 42.084 42.127 42.273 41.946 42.067 42.11 42.272 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 7.2 4.9 5.8 9.6 8.1 6.7 4.1 5.7 7.4 10.2 6.8 8.7 9.6 4.4 5 6.5 8.4 5.4 5.8 6.2 7 4.5 5.2 6.2 6.7 7.4 8.2 6.8 7.1 4.9 8 13 -26 26.6 2050 27 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1148 0 1 4117 4121 41.956 42.082 42.129 42.272 41.946 42.068 42.11 42.271 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 7.2 4.9 5.8 9.6 8.1 6.7 4.1 5.7 7.4 10.2 6.8 8.7 9.6 4.4 5 6.5 8.4 5.4 5.8 6.2 7 4.5 5.2 6.2 6.7 7.4 8.2 6.8 7.1 4.9 8 13 -26 26.8 2050 26.9 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1178 0 0 4117 4122 41.958 42.082 42.127 42.271 41.947 42.067 42.112 42.271 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 3.7 4.9 5.8 6.2 8.1 6.7 4.1 5.7 7.4 6.8 6.8 8.7 6.2 4.4 5 6.5 8.4 5.4 5.8 6.2 7 4.5 5.2 6.2 6.7 7.4 8.2 6.8 7.1 4.9 7 12 -27 26.4 2070 26.5 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1208 0 1 4117 4122 41.957 42.085 42.127 42.273 41.947 42.066 42.109 42.27 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 3.7 4.9 5.8 6.2 8.1 6.7 4.1 5.7 7.4 6.8 6.8 8.7 6.2 4.4 5 6.5 8.4 5.4 5.8 6.2 7 4.5 5.2 6.2 6.7 7.4 8.2 6.8 7.1 4.9 7 12 -29 26.5 2070 26.6 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1238 0 0 4117 4122 41.957 42.084 42.126 42.271 41.945 42.067 42.113 42.272 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 3.7 4.9 5.8 6.2 4.6 3.3 4.1 5.7 4 6.8 6.8 8.7 6.2 4.4 1.5 3.2 8.4 5.4 5.8 6.2 7 4.5 5.2 2.9 6.7 7.4 4.9 6.8 7.1 4.9 7 11 -29 26.4 2070 26.6 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1268 0 1 4117 4122 41.959 42.084 42.127 42.272 41.949 42.065 42.113 42.272 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 5.8 3.7 4.9 5.8 6.2 4.6 3.3 4.1 5.7 4 6.8 6.8 8.7 6.2 4.4 1.5 3.2 8.4 5.4 5.8 6.2 7 4.5 5.2 2.9 6.7 7.4 4.9 6.8 7.1 4.9 6 11 -29 27 2040 27 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1298 0 0 4117 4122 41.955 42.084 42.127 42.27 41.945 42.064 42.112 42.271 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.5 3.7 1.4 5.8 6.2 4.6 3.3 4.1 5.7 4 6.8 6.8 5.5 6.2 1 1.5 3.2 5.1 5.4 5.8 6.2 7 1.1 2 2.9 6.7 4 4.9 6.8 3.9 1.5 5 11 -32 26.8 2040 27 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1328 0 1 4118 4122 41.957 42.084 42.13 42.272 41.948 42.066 42.111 42.272 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.5 3.7 1.4 5.8 6.2 4.6 3.3 4.1 5.7 4 6.8 6.8 5.5 6.2 1 1.5 3.2 5.1 5.4 5.8 6.2 7 1.1 2 2.9 6.7 4 4.9 6.8 3.9 1.5 5 10 -30 26.5 2070 26.5 160 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1358 0 0 4118 4122 41.957 42.084 42.132 42.271 41.944 42.067 42.111 42.273 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -0.8 2.5 3.7 1.4 5.8 6.2 4.6 3.3 0.8 2.3 4 6.8 3.3 5.5 6.2 1 1.5 3.2 5.1 5.4 2.5 2.5 3.7 1.1 2 2.9 6.7 4 4.9 3.6 3.9 1.5 5 10 -33 26.5 2059 26.8 169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1388 0 1 4118 4123 41.957 42.086 42.129 42.27 41.946 42.066 42.111 42.275 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -0.8 2.5 3.7 1.4 5.8 6.2 4.6 3.3 0.8 2.3 4 6.8 3.3 5.5 6.2 1 1.5 3.2 5.1 5.4 2.5 2.5 3.7 1.1 2 2.9 6.7 4 4.9 3.6 3.9 1.5 5 10 -33 26.8 2050 27 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1418 0 0 4118 4123 41.959 42.086 42.127 42.272 41.948 42.069 42.112 42.273 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -0.8 2.5 3.7 1.4 2.2 2.8 4.6 3.3 0.8 2.3 4 6.8 3.3 5.5 2.8 1 1.5 3.2 5.1 1.7 2.5 2.5 3.7 1.1 2 2.9 3.4 4 4.9 3.6 3.9 1.5 4 9 -35 26.5 2070 26.6 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1448 0 1 4118 4123 41.956 42.085 42.129 42.273 41.946 42.068 42.111 42.272 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -0.8 2.5 3.7 1.4 2.2 2.8 4.6 3.3 0.8 2.3 4 6.8 3.3 5.5 2.8 1 1.5 3.2 5.1 1.7 2.5 2.5 3.7 1.1 2 2.9 3.4 4 4.9 3.6 3.9 1.5 4 9 -36 26.5 2070 26.8 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1478 0 0 4118 4123 41.957 42.084 42.129 42.272 41.946 42.064 42.11 42.273 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -0.8 2.5 0.2 1.4 2.2 2.8 4.6 -0.1 0.8 2.3 4 3.4 3.3 5.5 2.8 1 -1.9 3.2 5.1 1.7 2.5 2.5 3.7 1.1 2 -0.4 3.4 4 4.9 3.6 3.9 1.5 4 8 -37 27 2040 27 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
1508 0 1 4118 4124 41.958 42.084 42.129 42.273 41.945 42.066 42.11 42.274 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -0.8 2.5 0.2 1.4 2.2 2.8 4.6 -0.1 0.8 2.3 4 3.4 3.3 5.5 2.8 1 -1.9 3.2 5.1 1.7 2.5 2.5 3.7 1.1 2 -0.4 3.4 4 4.9 3.6 3.9 1.5 3 8 -38 26.8 2040 27 190 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
